sku,nombre_tecnico_seo,image_file,sha256,image_match_status_original,estado_auditoria,accion_recomendada,url_imagen_reutilizada_en_skus,observaciones
SRT-PENDING-79A2BDF66D2B,Cable Encauchetado 3x10 AWG Cobre,surtilec-cable-encauchetado-3x10-awg-cobre-srt-pending-79a2bdf66d2b.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,9,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Encauchetado 4X8 Cu"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-93AC5F0F0161,Cable Encauchetado 3x12 AWG Cobre,surtilec-cable-encauchetado-3x12-awg-cobre-srt-pending-93ac5f0f0161.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,9,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Encauchetado 4X8 Cu"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-E11C429FBC9C,Cable Encauchetado 3x14 AWG Cobre,surtilec-cable-encauchetado-3x14-awg-cobre-srt-pending-e11c429fbc9c.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,9,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Encauchetado 4X8 Cu"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-9C954DF4F63F,Cable Encauchetado 3x16 AWG Cobre,surtilec-cable-encauchetado-3x16-awg-cobre-srt-pending-9c954df4f63f.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,9,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Encauchetado 4X8 Cu"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-F5F1E89CBB39,Cable Encauchetado 3x18 AWG Cobre,surtilec-cable-encauchetado-3x18-awg-cobre-srt-pending-f5f1e89cbb39.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,9,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Encauchetado 4X8 Cu"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-8851C823D3C1,Cable Encauchetado 4x8 AWG Cobre,surtilec-cable-encauchetado-4x8-awg-cobre-srt-pending-8851c823d3c1.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,9,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Encauchetado 4X8 Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-9E30CCD48105,Cable Encauchetado 4x10 AWG Cobre,surtilec-cable-encauchetado-4x10-awg-cobre-srt-pending-9e30ccd48105.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,9,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Encauchetado 4X8 Cu"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-69DA3B02F573,Cable Encauchetado 4x12 AWG Cobre,surtilec-cable-encauchetado-4x12-awg-cobre-srt-pending-69da3b02f573.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Encauchetado 4X12 Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-5DC320A76AD7,Cable Encauchetado 4x14 AWG Cobre,surtilec-cable-encauchetado-4x14-awg-cobre-srt-pending-5dc320a76ad7.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,9,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Encauchetado 4X8 Cu"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-19640B390520,Cable Encauchetado 4x16 AWG Cobre,surtilec-cable-encauchetado-4x16-awg-cobre-srt-pending-19640b390520.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Encauchetado 4X16 Cu"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-D23957217C5F,Cable Encauchetado 4x18 AWG Cobre,surtilec-cable-encauchetado-4x18-awg-cobre-srt-pending-d23957217c5f.webp,9c92da8aba58bb243e51a12abb9f2cb14e08dbc15648cfd84e91e6b529f604cc,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,9,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Encauchetado 4X8 Cu"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-AF3A85B543EB,Cable Encauchetado Libre de Halógeno STF-LS 2x18 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-2x18-awg-srt-pending-af3a85b543eb.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-5FB84384A44F,Cable Encauchetado Libre de Halógeno STF-LS 3x18 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-3x18-awg-srt-pending-5fb84384a44f.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-8BD8E77FFE26,Cable Encauchetado Libre de Halógeno STF-LS 4x18 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-4x18-awg-srt-pending-8bd8e77ffe26.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-B33C9EA4395B,Cable Encauchetado Libre de Halógeno STF-LS 2x16 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-2x16-awg-srt-pending-b33c9ea4395b.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-60380DD3295A,Cable Encauchetado Libre de Halógeno STF-LS 3x16 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-3x16-awg-srt-pending-60380dd3295a.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-99CACFBA8491,Cable Encauchetado Libre de Halógeno STF-LS 4x16 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-4x16-awg-srt-pending-99cacfba8491.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-EF31466FE03C,Cable Encauchetado Libre de Halógeno STF-LS 2x14 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-2x14-awg-srt-pending-ef31466fe03c.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-5A5C2682E16C,Cable Encauchetado Libre de Halógeno STF-LS 3x14 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-3x14-awg-srt-pending-5a5c2682e16c.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-F53EF417439D,Cable Encauchetado Libre de Halógeno STF-LS 4x14 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-4x14-awg-srt-pending-f53ef417439d.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-2FAD996C1713,Cable Encauchetado Libre de Halógeno STF-LS 2x12 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-2x12-awg-srt-pending-2fad996c1713.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-AB3433A8A279,Cable Encauchetado Libre de Halógeno STF-LS 3x12 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-3x12-awg-srt-pending-ab3433a8a279.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-64F6D52D1104,Cable Encauchetado Libre de Halógeno STF-LS 4x12 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-4x12-awg-srt-pending-64f6d52d1104.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-F599C358F081,Cable Encauchetado Libre de Halógeno STF-LS 2x10 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-2x10-awg-srt-pending-f599c358f081.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-C11966418B2F,Cable Encauchetado Libre de Halógeno STF-LS 3x10 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-3x10-awg-srt-pending-c11966418b2f.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-54C0621797BA,Cable Encauchetado Libre de Halógeno STF-LS 4x10 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-4x10-awg-srt-pending-54c0621797ba.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-745B2E9EFC41,Cable Encauchetado Libre de Halógeno STF-LS 2x8 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-2x8-awg-srt-pending-745b2e9efc41.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-A23F84BEAF24,Cable Encauchetado Libre de Halógeno STF-LS 3x8 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-3x8-awg-srt-pending-a23f84beaf24.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-48317269D40B,Cable Encauchetado Libre de Halógeno STF-LS 4x8 AWG,surtilec-cable-encauchetado-libre-de-halogeno-stf-ls-4x8-awg-srt-pending-48317269d40b.webp,6d76d956233027eec34846810c1ed48fc3cddf9c673edd0476e3ba4fd5276c46,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,25,"IMAGEN GENÉRICA DE FAMILIA (regla ""encauchetado"") tomada de ""Cable Encauchetado 7X16 AWG CU"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-23FC537018EE,Cable Dúplex Polarizado 2x10 AWG Cobre,surtilec-cable-duplex-polarizado-2x10-awg-cobre-srt-pending-23fc537018ee.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (80% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-E0C7582D9DF4,Cable Dúplex Polarizado 2x12 AWG Cobre,surtilec-cable-duplex-polarizado-2x12-awg-cobre-srt-pending-e0c7582d9df4.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (80% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-FC14EDD12C47,Cable Dúplex Polarizado 2x14 AWG Cobre,surtilec-cable-duplex-polarizado-2x14-awg-cobre-srt-pending-fc14edd12c47.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (80% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-197AD43647B6,Cable Dúplex Polarizado 2x16 AWG Cobre,surtilec-cable-duplex-polarizado-2x16-awg-cobre-srt-pending-197ad43647b6.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (80% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-EAF6D9A252F8,Cable Dúplex Polarizado 2x18 AWG Cobre,surtilec-cable-duplex-polarizado-2x18-awg-cobre-srt-pending-eaf6d9a252f8.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (80% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-A318A86A3026,Cable Dúplex Polarizado 2x20 AWG Cobre,surtilec-cable-duplex-polarizado-2x20-awg-cobre-srt-pending-a318a86a3026.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (80% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-AA8592B17B19,Cable Dúplex 2x10 AWG Cobre,surtilec-cable-duplex-2x10-awg-cobre-srt-pending-aa8592b17b19.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-38D59C99D61B,Cable Dúplex 2x12 AWG Cobre,surtilec-cable-duplex-2x12-awg-cobre-srt-pending-38d59c99d61b.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-DA4E2A0F5D22,Cable Dúplex 2x14 AWG Cobre,surtilec-cable-duplex-2x14-awg-cobre-srt-pending-da4e2a0f5d22.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-A787A4628636,Cable Dúplex 2x16 AWG Cobre,surtilec-cable-duplex-2x16-awg-cobre-srt-pending-a787a4628636.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-93FB91870A58,Cable Dúplex 2x18 AWG Cobre,surtilec-cable-duplex-2x18-awg-cobre-srt-pending-93fb91870a58.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. Reemplazar por foto exacta antes de publicar."
SRT-PENDING-41FBFE6E73E8,"Cable Dúplex 2x14 AWG Cobre, Negro",surtilec-cable-duplex-2x14-awg-cobre-negro-srt-pending-41fbfe6e73e8.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. COLOR DISTINTO (negro vs cristal). Reemplazar por foto exacta antes de publicar."
SRT-PENDING-2C19362BAAE5,"Cable Dúplex 2x16 AWG Cobre, Negro",surtilec-cable-duplex-2x16-awg-cobre-negro-srt-pending-2c19362baae5.webp,c08752faf4decf72c2c5d731506c12a82ea9b86ba4d89dc27c7ce6952c6ceff7,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,14,"IMAGEN GENÉRICA DE FAMILIA (100% familia, material CU) tomada de ""Cable Duplex Cristal 2X20 Cu"" en cablescolombia.com. COLOR DISTINTO (negro vs cristal). Reemplazar por foto exacta antes de publicar."
SRT-PENDING-32E3F97E7A37,Cable Dúplex Desoxigenado 10 AWG Cobre-aluminio,surtilec-cable-duplex-desoxigenado-10-awg-cobre-aluminio-srt-pending-32e3f97e7a37.webp,0a26be966cfc22bbaf1b5b46241cb9b43a0f47089b80666070a60e0e21878851,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,6,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Duplex Desoxigenado N10 Cu - Al"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-025FBE5A4E6A,Cable Dúplex Desoxigenado 12 AWG Cobre-aluminio,surtilec-cable-duplex-desoxigenado-12-awg-cobre-aluminio-srt-pending-025fbe5a4e6a.webp,0a26be966cfc22bbaf1b5b46241cb9b43a0f47089b80666070a60e0e21878851,revisar_variante_antes_de_publicar,coincidencia_exacta_no_demostrada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,1,"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Duplex Desoxigenado N12 Cu - Al"". Verificar visualmente y obtener permiso antes de publicar."
SRT-PENDING-9A6072001869,Cable Dúplex Desoxigenado 14 AWG Cobre-aluminio,surtilec-cable-duplex-desoxigenado-14-awg-cobre-aluminio-srt-pending-9a6072001869.webp,0a26be966cfc22bbaf1b5b46241cb9b43a0f47089b80666070a60e0e21878851,revisar_variante_antes_de_publicar,no_coincidencia_exacta_fuente_reutilizada,retirar_imagen_destacada_y_conservar_adjunto_en_revision,6,"IMAGEN GENÉRICA DE FAMILIA (100% familia/material/color) tomada de ""Cable Duplex Desoxigenado N10 Cu - Al"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar."
